ID,TIPO,NOME,API00,API99,META,EDU,TEST_INSC,TEST_NUM,REFS,NPI
7617396003842,Fundamental,Las Juntas Elem,655,600,10,2.69000005722046,244,180,48,18
7617396003875,Fundamental,Morello Park El,807,769,2,3.45000004768372,341,300,9,3
7617396057186,Medio,Martinez Junior,668,680,6,3.1800000667572,983,856,15,3
7617540731380,Superior,Clayton Valley ,720,706,5,3.52999997138977,1315,1113,8,3
7617540731646,Superior,College Park Hi,758,758,2,3.61999988555908,1242,1068,7,4
7617540731836,Superior,Concord High,646,668,7,3.10999989509583,1136,1020,17,5
7617540734566,Superior,Mt. Diablo High,542,547,13,2.48000001907349,1174,695,45,25
7617540737809,Superior,Ygnacio Valley ,622,604,10,3.10999989509583,1264,1068,27,18
7617546003958,Fundamental,Ayers Elementar,730,720,4,3.51999998092651,373,334,15,3
7617546003974,Fundamental,Bel Air Element,592,553,12,2.90000009536743,457,376,60,14
7617546003982,Fundamental,Cambridge Eleme,503,467,17,2.21000003814697,450,389,83,52
7617546004030,Medio,El Dorado Middl,716,658,7,3.17000007629395,985,814,23,6
7617546004048,Fundamental,El Monte Elemen,719,670,7,3.04999995231628,384,337,31,6
7617546004055,Fundamental,Fair Oaks Eleme,629,609,10,2.98000001907349,299,220,58,26
7617546004071,Medio,Glenbrook Middl,551,519,14,2.6800000667572,699,589,48,19
7617546004097,Fundamental,Hidden Valley E,756,708,5,3.47000002861023,636,548,17,3
7617546004105,Fundamental,Highlands Eleme,765,703,5,3.88000011444092,537,438,13,3
7617546004121,Fundamental,Holbrook Elemen,783,725,4,2.76999998092651,333,259,46,5
7617546004154,Fundamental,Meadow Homes El,615,523,14,2.82999992370605,419,333,75,36
7617546004170,Fundamental,Mountain View E,762,734,3,3.58999991416931,454,389,22,5
7617546004196,Medio,Oak Grove Middl,650,647,8,2.82999992370605,1011,831,45,27
7617546004220,Medio,Pine Hollow Mid,753,696,5,3.30999994277954,829,714,17,5
7617546004261,Medio,Riverview Middl,574,515,14,2.75999999046326,837,554,60,22
7617546004295,Fundamental,Shore Acres Ele,517,490,16,2.33999991416931,470,371,83,39
7617546004303,Fundamental,Silverwood Elem,727,703,5,3.02999997138977,289,237,29,9
7617546004311,Fundamental,Strandwood Elem,827,748,3,3.82999992370605,290,257,9,3
7617546004329,Fundamental,Sun Terrace Ele,657,593,10,2.90000009536743,510,430,45,11
7617546004352,Medio,Valley View Mid,788,749,3,3.51999998092651,743,612,12,3
7617546004378,Fundamental,Westwood Elemen,745,663,7,3.0,240,194,17,3
7617546004402,Fundamental,Wren Avenue Ele,700,643,8,2.82999992370605,332,300,39,11
7617546004410,Fundamental,Ygnacio Valley ,576,561,12,3.14000010490417,364,310,55,28
7617546096226,Fundamental,Rio Vista Eleme,582,493,15,2.64000010490417,404,329,63,16
7617546112395,Fundamental,Gregory Gardens,767,774,1,2.9300000667572,340,276,17,3
7617626004428,Fundamental,Oakley Elementa,703,633,8,2.48000001907349,369,304,35,8
7617626096234,Fundamental,Gehringer Eleme,659,595,10,2.34999990463257,430,366,31,6
7617626108765,Medio,O'Hara Park Mid,667,669,7,2.57999992370605,1336,1284,18,7
7617626110803,Fundamental,Laurel Elementa,743,694,5,2.04999995231628,499,491,15,5
7617626110811,Fundamental,Vintage Parkway,696,660,7,2.67000007629395,512,470,8,4
7617880735407,Superior,Pittsburg Senio,546,524,14,2.67000007629395,1602,1178,38,8
7617886004527,Fundamental,Heights Element,608,516,14,2.0,390,327,64,34
7617886004535,Fundamental,Highlands Eleme,523,457,17,2.1800000667572,411,348,58,16
7617886004543,Fundamental,Los Medanos Ele,694,539,13,3.0,394,334,58,31
7617886004568,Fundamental,Parkside Elemen,525,469,17,1.88999998569489,431,384,71,43
7617886004576,Fundamental,Willow Cove Ele,558,527,14,2.0,460,351,63,43
7617886061162,Medio,Hillview Junior,588,544,13,1.5,1024,830,45,3
7617886084966,Medio,Central Junior ,480,497,15,2.21000003814697,1172,866,57,29
7617960730291,Superior,Middle College ,754,755,2,2.69000005722046,174,158,21,12
7617960732164,Superior,De Anza Senior ,521,502,15,2.91000008583069,1110,903,21,16
7617960732941,Superior,El Cerrito Seni,613,608,10,3.35999989509583,1024,856,22,9
7617960733659,Superior,Kennedy High,383,378,21,2.40000009536743,799,559,52,27
7617960735316,Superior,Pinole Valley H,639,613,9,3.21000003814697,1720,1357,19,9
7617960735902,Superior,Richmond High,423,385,21,2.00999999046326,1316,1020,62,45
7617966004600,Fundamental,Bayview Element,488,442,18,2.17000007629395,474,424,85,34
7617966004642,Fundamental,Castro Elementa,655,627,9,2.92000007629395,298,244,49,18
7617966004659,Fundamental,Collins Element,644,604,10,2.76999998092651,396,366,43,9
7617966004667,Fundamental,Coronado Elemen,434,381,21,1.85000002384186,291,241,88,24
7617966004691,Fundamental,Dover Elementar,485,428,19,1.88999998569489,339,303,91,50
7617966004725,Fundamental,El Sobrante Ele,674,617,9,2.39000010490417,249,193,49,7
7617966004733,Fundamental,Ellerhorst Elem,783,758,2,2.89000010490417,317,283,31,6
7617966004741,Fundamental,Highland Elemen,543,527,14,2.11999988555908,400,440,82,25
7617966004758,Fundamental,Fairmont Elemen,598,570,12,2.67000007629395,344,281,60,16
7617966004766,Fundamental,Ford Elementary,483,445,18,2.22000002861023,377,317,83,35
7617966004774,Fundamental,Grant Elementar,432,399,20,1.96000003814697,608,512,87,47
7617966004782,Fundamental,Harding Element,681,600,10,2.96000003814697,338,275,45,8
7617966004824,Fundamental,Lake Elementary,458,385,21,2.44000005722046,286,221,87,37
7617966004832,Fundamental,Lincoln Element,439,383,21,1.28999996185303,373,307,100,58
7617966004857,Fundamental,Mira Vista Elem,696,665,7,2.46000003814697,257,227,50,9
7617966004865,Fundamental,Montalvin Manor,512,447,18,2.00999999046326,269,197,98,34
7617966004873,Fundamental,Murphy Elementa,638,588,11,2.29999995231628,338,285,55,10
7617966004881,Fundamental,Nystrom Element,385,339,23,2.16000008583069,432,338,88,23
7617966004899,Fundamental,Olinda Elementa,745,736,3,3.11999988555908,266,252,27,12
7617966004907,Fundamental,Peres Elementar,448,391,20,1.78999996185303,453,385,93,34
7617966004915,Fundamental,King Elementary,483,454,17,2.23000001907349,375,315,99,18
7617966004931,Fundamental,Riverside Eleme,524,433,18,2.26999998092651,216,179,79,22
7617966004956,Fundamental,Shannon Element,716,661,7,2.49000000953674,219,201,49,11
7617966004964,Fundamental,Sheldon Element,683,671,6,2.57999992370605,391,325,52,13
7617966004972,Fundamental,Stege Elementar,539,424,19,2.05999994277954,301,262,98,12
7617966004980,Fundamental,Stewart Element,720,678,6,2.88000011444092,461,393,34,8
7617966004998,Fundamental,Tara Hills Elem,645,592,10,2.5,358,288,56,12
7617966005011,Fundamental,Verde Elementar,346,315,24,1.5900000333786,226,196,97,35
7617966005037,Fundamental,Washington Elem,624,563,12,2.57999992370605,263,231,69,13
7617966005045,Fundamental,Wilson Elementa,577,548,13,2.30999994277954,383,332,73,15
7617966057202,Medio,Adams Middle,521,506,15,2.52999997138977,1079,869,60,22
7617966057210,Fundamental,Downer (Edward ,451,445,18,1.78999996185303,593,512,99,63
7617966057228,Medio,Helms Middle,430,410,20,1.96000003814697,1151,1034,76,50
7617966057236,Medio,Pinole Junior H,657,627,9,3.13000011444092,933,756,24,10
7617966057244,Medio,Portola Junior ,586,552,12,2.90000009536743,1041,778,46,14
7617966061170,Medio,Crespi Junior H,620,550,13,2.76999998092651,1067,838,35,17
7617966070999,Fundamental,Seaview Element,651,651,7,2.70000004768372,223,227,47,11
7617966097141,Fundamental,Hercules Elemen,741,668,7,2.95000004768372,247,216,35,8
7617966099717,Fundamental,Ohlone Elementa,726,711,4,3.05999994277954,513,472,26,8
7617966112015,Fundamental,Hanna Ranch Ele,802,787,1,3.28999996185303,360,306,26,10
7617966114094,Fundamental,Chavez (Cesar E,507,418,19,1.66999995708466,295,257,88,42
8618200833004,Superior,Del Norte High,645,651,7,2.79999995231628,1022,888,23,3
8618206005375,Fundamental,Bess Maxwell El,653,568,12,2.49000000953674,255,202,73,6
8618206005383,Medio,Crescent Elk El,663,627,9,2.86999988555908,703,535,54,5
8618206005391,Fundamental,Joe Hamilton El,599,557,12,2.42000007629395,330,274,77,6
8618206005433,Fundamental,Pine Grove Elem,724,663,7,3.07999992370605,297,236,51,4
8618206005441,Fundamental,Redwood Element,704,683,6,3.0699999332428,373,332,28,3
8618206005458,Fundamental,Smith River Ele,674,608,10,2.59999990463257,217,182,69,19
8618206113013,Fundamental,Peacock (Mary) ,705,659,7,2.96000003814697,265,221,39,3
9618386005466,Fundamental,Buckeye Element,786,751,2,3.51999998092651,386,322,18,0
9618386107361,Fundamental,Blue Oak Elemen,819,781,1,3.65000009536743,592,527,7,0
9618466005482,Fundamental,Camino Elementa,706,698,5,3.33999991416931,400,377,33,9
9618530930081,Superior,Oak Ridge High,764,760,2,3.9300000667572,1377,917,1,0
9618530932756,Superior,El Dorado High,729,717,4,3.38000011444092,1056,660,15,0
9618530936302,Superior,Ponderosa High,749,733,3,3.65000009536743,1290,791,5,0
9618796005508,Fundamental,Gold Oak Elemen,797,731,3,2.95000004768372,354,290,14,0
9618796109698,Medio,Pleasant Valley,841,795,1,2.83999991416931,303,271,12,0
9618876005516,Fundamental,Gold Trail Elem,787,751,2,2.67000007629395,430,367,29,0
9618876110167,Fundamental,Sutter's Mill P,804,717,4,2.82999992370605,130,117,11,0
9619030937805,Superior,South Tahoe Hig,656,636,8,3.03999996185303,1111,1031,28,15
9619036005532,Fundamental,Al Tahoe Elemen,613,569,12,2.5699999332428,380,320,66,36
9619036005540,Fundamental,Bijou Community,528,494,15,2.35999989509583,324,282,78,64
9619036005557,Fundamental,Meyers Elementa,738,711,4,3.36999988555908,366,338,13,0
9619036005565,Medio,South Tahoe Mid,657,664,7,3.03999996185303,1242,1115,44,18
9619036005573,Fundamental,Tahoe Valley El,677,636,8,2.75,388,358,57,11
9619036095301,Fundamental,Sierra House El,729,723,4,3.11999988555908,315,282,41,13
9619296005599,Fundamental,Brown (Charles ,775,721,4,2.58999991416931,345,292,32,1
9619296005615,Medio,Green (Herbert ,752,708,5,4.32999992370605,549,511,23,0
9619296106678,Fundamental,Indian Creek El,824,781,1,2.78999996185303,355,327,22,2
9619456005631,Fundamental,Pioneer Element,733,702,5,3.1800000667572,230,184,42,3
9619456112569,Medio,Mountain Creek ,759,758,2,3.23000001907349,223,196,37,0
9619526005649,Medio,Markham (Edwin),764,729,4,2.64000010490417,419,305,25,1
9619526005656,Fundamental,Schnell (Louisi,758,762,2,2.57999992370605,309,273,39,3
9619526005664,Fundamental,Sierra Accelera,760,762,2,2.41000008583069,263,195,37,1
9619606107437,Medio,Sierra Ridge Mi,694,679,6,2.83999991416931,363,306,21,0
9619606112908,Fundamental,Emigrant Trail ,720,676,6,2.53999996185303,281,240,35,0
9619786005714,Fundamental,Rescue Elementa,740,714,4,3.03999996185303,386,298,14,0
9619786098693,Fundamental,Green Valley El,759,736,3,3.52999997138977,398,342,15,0
9619786103527,Medio,Marina Village ,818,768,2,3.86999988555908,611,456,5,0
9737830930073,Superior,Golden Sierra H,700,679,6,3.33999991416931,415,383,21,0
9737836005490,Fundamental,Georgetown Elem,744,719,4,2.59999990463257,409,375,37,0
9737836005623,Fundamental,Northside Eleme,780,751,2,3.14000010490417,529,473,13,0
9737836107486,Fundamental,Creekside Eleme,791,731,3,3.16000008583069,115,100,26,0
10620006005748,Fundamental,American Elemen,700,649,8,2.08999991416931,313,252,58,12
10621096005839,Fundamental,Clay Elementary,832,774,1,3.40000009536743,166,143,21,4
10621171030196,Superior,Clovis West Hig,740,740,3,3.80999994277954,2281,2060,11,7
10621171030501,Superior,Buchanan High,733,720,4,3.5699999332428,1999,1832,13,5
10621171031053,Superior,Clovis High,703,697,5,3.33999991416931,2184,1997,19,9
10621176005888,Fundamental,Nelson Elementa,764,753,2,2.89000010490417,436,366,51,25
10621176005904,Fundamental,Sierra Vista El,736,721,4,2.27999997138977,367,298,78,28
10621176005920,Fundamental,Temperance-Kutn,713,664,7,2.08999991416931,524,462,63,35
10621176005938,Fundamental,Weldon Elementa,800,769,2,2.8199999332428,451,376,56,6
10621176066617,Medio,Clark Intermedi,782,756,2,3.23000001907349,1176,986,26,8
10621176097026,Fundamental,Miramonte Eleme,765,740,3,2.50999999046326,589,509,54,18
10621176108088,Fundamental,Fancher Creek E,745,721,4,2.46000003814697,588,451,65,27
10621176109235,Fundamental,Pinedale Elemen,686,705,5,2.09999990463257,389,304,72,33
10621176109912,Medio,Alta Sierra Int,794,738,3,3.6800000667572,1154,989,14,6
10621251031376,Superior,Coalinga High,536,501,15,2.3199999332428,697,593,40,10
10621256005979,Fundamental,Sunset Elementa,590,573,11,2.39000010490417,459,380,60,11
10621256110225,Fundamental,Dawson (Nell) E,575,545,13,2.52999997138977,366,331,61,20
10621256113849,Medio,Huron Middle,443,432,18,1.29999995231628,279,227,92,28
10621581032150,Superior,Fowler High,578,570,12,2.4300000667572,442,333,60,43
10621586006027,Fundamental,Fremont Element,620,585,11,2.0699999332428,380,320,74,29
10621586006043,Fundamental,Malaga Elementa,533,497,15,1.38999998569489,154,118,93,37
10621586115190,Medio,Sutter (John) M,624,628,9,2.09999990463257,493,407,68,24
10621661030279,Superior,Bullard High,756,749,3,3.75999999046326,1842,1657,14,4
10621661030295,Superior,Duncan (Erma) P,617,624,9,1.89999997615814,761,743,87,39
10621661031897,Superior,Edison High,635,623,9,2.80999994277954,1535,1350,57,23
10621661032507,Superior,Fresno High,501,473,16,2.25999999046326,2114,1752,64,31
10621661032911,Superior,Herbert Hoover ,607,592,10,2.98000001907349,1720,1500,41,17
10621661034214,Superior,McLane High,474,464,17,1.95000004768372,1882,1437,77,45
10621661035831,Superior,Roosevelt High,467,460,17,2.00999999046326,2165,1850,66,43
10621666006068,Fundamental,Addams Elementa,504,453,17,1.92999994754791,708,603,100,32
10621666006076,Fundamental,Aynesworth Elem,525,522,14,1.85000002384186,678,623,92,41
10621666006084,Medio,Baird Elementar,694,673,6,3.48000001907349,523,489,47,11
10621666006092,Fundamental,Birney Elementa,529,495,15,2.00999999046326,671,553,90,38
10621666006100,Fundamental,Bullard Talent ,741,714,4,3.59999990463257,513,509,39,5
10621666006118,Fundamental,Burroughs Eleme,479,466,17,1.62999999523163,929,837,100,59
10621666006126,Fundamental,Calwa Elementar,443,407,20,1.48000001907349,510,448,100,53
10621666006134,Medio,Carver Academy ,437,405,20,2.57999992370605,376,344,91,41
10621666006142,Fundamental,Centennial Elem,559,525,14,2.54999995231628,553,509,78,27
10621666006159,Fundamental,Columbia Elemen,447,409,20,1.66999995708466,396,344,100,51
10621666006175,Fundamental,Dailey Elementa,520,524,14,2.48000001907349,456,414,81,23
10621666006183,Fundamental,Del Mar Element,451,441,18,2.1800000667572,478,409,90,29
10621666006191,Fundamental,Easterby Elemen,512,477,16,2.30999994277954,672,596,84,33
10621666006217,Fundamental,Ericson Element,513,493,15,2.14000010490417,551,482,88,37
10621666006225,Fundamental,Ewing Elementar,467,435,18,1.99000000953674,573,682,93,52
10621666006233,Fundamental,Figarden Elemen,752,728,4,3.44000005722046,544,477,22,6
10621666006258,Fundamental,Fremont Element,515,461,17,2.26999998092651,371,338,100,30
10621666006274,Fundamental,Heaton Elementa,519,491,15,2.00999999046326,523,456,93,33
10621666006282,Fundamental,Holland Element,561,483,16,2.21000003814697,403,364,85,28
10621666006290,Fundamental,Homan Elementar,470,416,19,1.99000000953674,569,475,93,45
10621666006308,Fundamental,Jackson Element,501,501,15,2.15000009536743,323,281,88,31
10621666006316,Fundamental,Jefferson Eleme,406,388,21,1.51999998092651,617,551,99,63
10621666006324,Fundamental,Kirk Elementary,416,403,20,2.16000008583069,281,241,100,38
10621666006332,Fundamental,Kratt Elementar,653,621,9,2.75,390,337,47,9
10621666006357,Fundamental,Lane Elementary,464,423,19,1.94000005722046,805,683,100,52
10621666006365,Fundamental,Lincoln Element,381,380,21,1.76999998092651,398,346,100,51
10621666006373,Fundamental,Lowell Elementa,419,382,21,1.30999994277954,438,390,100,64
10621666006407,Fundamental,Mayfair Element,454,443,18,1.82000005245209,656,595,100,53
10621666006415,Fundamental,Muir Elementary,498,438,18,2.14000010490417,567,481,100,33
10621666006423,Fundamental,Norseman Elemen,486,480,16,1.85000002384186,680,588,90,44
10621666006431,Fundamental,Powers-Ginsburg,678,630,9,2.78999996185303,481,417,54,10
10621666006449,Fundamental,Pyle Elementary,561,522,14,2.0,489,437,85,23
10621666006456,Fundamental,Robinson Elemen,692,621,9,2.8199999332428,297,244,55,9
10621666006464,Fundamental,Roeding Element,518,499,15,2.5699999332428,495,441,86,22
10621666006472,Fundamental,Rowell Elementa,412,423,19,1.5900000333786,610,550,100,49
10621666006480,Medio,Scandinavian Mi,456,463,17,2.23000001907349,972,852,87,38
10621666006514,Fundamental,Thomas Elementa,616,589,11,2.24000000953674,504,433,77,20
10621666006522,Fundamental,Turner Elementa,480,452,17,2.20000004768372,631,549,89,36
10621666006530,Fundamental,Viking Elementa,547,561,12,2.70000004768372,582,490,74,17
10621666006548,Fundamental,Vinland Element,651,608,10,2.59999990463257,437,367,65,16
10621666006555,Fundamental,Webster Element,513,408,20,1.51999998092651,299,258,98,49
10621666006563,Fundamental,Wilson Elementa,497,476,16,2.32999992370605,639,571,91,23
10621666006571,Fundamental,Winchell Elemen,433,392,20,1.69000005722046,917,836,100,57
10621666006589,Fundamental,Wishon Elementa,500,474,16,2.16000008583069,526,484,88,29
10621666006597,Fundamental,Wolters Element,483,481,16,2.16000008583069,492,426,90,48
10621666057285,Medio,Cooper Middle,459,426,19,2.54999995231628,774,658,81,29
10621666057293,Medio,Fort Miller Pre,475,481,16,1.99000000953674,732,634,88,38
10621666057327,Medio,Kings Canyon Mi,485,478,16,2.25999999046326,1029,911,85,40
10621666057335,Medio,Sequoia Middle,434,424,19,2.15000009536743,866,740,100,52
10621666057343,Medio,Tenaya Middle,726,728,4,3.58999991416931,969,900,20,4
10621666057350,Medio,Wawona Middle,473,447,18,2.32999992370605,664,582,85,25
10621666061188,Medio,Ahwahnee Middle,641,678,6,3.07999992370605,768,655,52,17
10621666061196,Medio,Tioga Middle,544,557,12,2.00999999046326,775,681,81,26
10621666061204,Medio,Yosemite Middle,451,446,18,1.91999995708466,769,676,100,56
10621666068704,Fundamental,Eaton Elementar,764,738,3,2.84999990463257,375,333,35,8
10621666085120,Fundamental,McCardle Elemen,733,704,5,2.49000000953674,449,414,44,11
10621666085138,Fundamental,Slater Elementa,522,503,15,2.35999989509583,665,578,82,21
10621666088538,Medio,Tehipite Middle,406,385,21,1.82000005245209,746,637,100,50
10621666088546,Fundamental,King Elementary,542,524,14,1.83000004291534,325,288,100,40
10621666088934,Fundamental,Starr Elementar,801,788,1,3.61999988555908,286,250,18,3
10621666088942,Fundamental,Sunset Elementa,424,343,23,1.9099999666214,205,180,100,36
10621666101091,Fundamental,Ayer Elementary,512,490,16,2.35999989509583,624,555,77,21
10621666101109,Fundamental,Forkner Element,806,797,1,3.84999990463257,410,371,11,2
